Taxon,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24
Thamnophilus_punctatus,-0.462099185,0.02240555,0.385529172,0.070806073,0.330138989,-0.020271182,0.260679831,-0.152149533,-0.049621048,0.009524888,0.293279271,0.01644739,-0.36137684,0.06194653,-0.138191741,0.075282444,0.170336669,0.073599276,-0.348578319,-0.006005342,-0.161415954,-0.045108282,0.081319154,-0.106477812
Thripias_pyrrhogaster,-0.529440217,0.032522631,0.353433191,0.056173002,0.338340744,-0.007051338,0.26207054,-0.122990735,0.005130023,-0.009645851,0.258743993,0.003567793,-0.373854145,0.055441583,-0.092587513,0.074493779,0.148316209,0.068079637,-0.361515428,-0.003244072,-0.116285863,-0.049272589,0.107648467,-0.09807384
Tityra_semifasciata,-0.516671416,2.70E-04,0.356135669,0.103813525,0.266947458,-0.050504265,0.188750836,-0.180479518,0.01197334,-0.022294059,0.28868817,0.058381316,-0.343537257,0.075837723,-0.057733951,0.125825797,0.228975941,0.13055546,-0.357376814,-0.021757178,-0.136263449,-0.078615303,0.070111473,-0.141033004
Tockus_erythrorhynchus,-0.603770454,-0.059276669,0.351557414,0.037219558,0.281902248,-0.018766507,0.170736549,-0.153704964,0.094720982,0.019204526,0.216224177,0.022691945,-0.359776097,0.069277097,0.015157818,0.140023279,0.186587228,0.107369069,-0.380656192,-0.025451965,-0.076575911,-0.035447836,0.103892238,-0.103137533
Todiramphus_sanctus,-0.564643992,0.029985647,0.329349451,0.040697703,0.301785263,0.002044602,0.242097006,-0.105174237,0.042498554,0.005684023,0.269179809,0.016120313,-0.379649957,0.042753331,-0.048989585,0.055223604,0.194075862,0.063557031,-0.383102759,-0.010695664,-0.113385577,-0.054603461,0.110785924,-0.085592892
Todus_angustirostris,-0.47947358,0.016312981,0.372449668,0.032114458,0.365930163,-0.021611724,0.27653265,-0.095813017,-0.046878795,0.007336124,0.300487821,-0.004250574,-0.380604923,0.036619818,-0.152428345,0.04766104,0.152994315,0.043636008,-0.354311201,0.009151729,-0.15212439,-0.013291268,0.097426616,-0.057865576
Torgos_tracheliotos,-0.486364601,-0.116078033,0.392761539,0.054785552,0.368841613,0.018821771,0.05352039,-0.174508249,0.066759085,5.24E-04,0.257067768,0.046161812,-0.33750852,0.142211846,0.010610797,0.213918214,0.19158866,0.121222957,-0.362216394,-0.032820618,-0.141164094,-0.109197771,-0.013896243,-0.165041223
Trachyphonus_margaritatus,-0.525694325,0.010824806,0.347780593,0.07115895,0.328091361,-0.004133187,0.225818633,-0.176188782,0.015373659,0.030088364,0.261167009,0.014827459,-0.358016851,0.060826047,-0.070986264,0.094756275,0.164058458,0.091629104,-0.35753118,-0.009428588,-0.121206057,-0.058488346,0.091144964,-0.125872102
Trachyphonus_purpuratus,-0.487699912,0.012156098,0.364791998,0.099156041,0.350577495,-0.002513117,0.220366083,-0.213543158,-0.00906584,0.011645254,0.249293971,-0.016145667,-0.349106361,0.088782647,-0.096896336,0.139321988,0.134614668,0.134345363,-0.337700999,-0.018671691,-0.119404008,-0.077339893,0.080229241,-0.157193865
Trichastoma_bicolor,-0.452187139,0.024723274,0.415581764,0.066940696,0.373129753,-0.037278669,0.26941172,-0.12930456,-0.063391396,-1.41E-05,0.272568577,0.006789498,-0.363800285,0.060402878,-0.160179717,0.073787208,0.121191566,0.067934343,-0.337136291,0.00161554,-0.153388205,-0.041168563,0.078199654,-0.094427495
Trichoglossus_chlorolepidotus,-0.49796872,-0.11100759,0.365163476,0.045984956,0.321594465,0.007626887,0.143919903,-0.216710235,0.043513147,0.098318309,0.264777299,0.065344999,-0.305368397,0.103512945,0.02319776,0.180598193,0.208667995,0.119814809,-0.36687986,-0.026358044,-0.176678088,-0.078345211,-0.023938981,-0.188780017
Trichoglossus_ornatus,-0.514356355,-0.102688202,0.347958926,0.045680489,0.320129933,-0.010093724,0.15927594,-0.18633834,0.057474773,0.109541943,0.254160256,0.05835642,-0.306195292,0.108095247,0.028058245,0.18328897,0.19776153,0.117563693,-0.372129166,-0.021255406,-0.177983183,-0.105713291,0.005844394,-0.196437797
Trigonoceps_occipitalis,-0.468916022,-0.099900003,0.39774611,0.066699301,0.343377103,0.001199464,0.072307942,-0.178204641,0.030295475,0.009023272,0.282953186,0.043522451,-0.328134648,0.12067609,-0.019272653,0.194467334,0.219765563,0.135138549,-0.35543586,-0.030875788,-0.164535246,-0.095619356,-0.01015095,-0.166126673
Troglodytes_troglodytes,-0.503836472,0.00179553,0.388927595,0.034503581,0.369856193,-0.021145596,0.242691938,-0.094522887,-0.023394317,0.005827911,0.278722219,-0.008257789,-0.367796671,0.036817273,-0.114164339,0.060801773,0.148091301,0.061938544,-0.354595385,1.08E-04,-0.13941153,-0.01908392,0.074909468,-0.058782363
Trogon_violaceus,-0.465923656,-0.040098618,0.376253005,0.099743222,0.355438451,-0.027137777,0.19609616,-0.246580209,-0.042512119,0.035719787,0.277584847,0.010394778,-0.310841958,0.085461827,-0.100561501,0.160077448,0.155680124,0.154002133,-0.322856327,-0.011108132,-0.151903064,-0.054250872,0.033546039,-0.166223586
Turdoides_gularis,-0.495597074,-0.018181083,0.415006598,0.036116558,0.377554416,-0.030226737,0.211892688,-0.113140934,-0.024765631,0.006077512,0.263915151,0.002534584,-0.349584382,0.048809816,-0.102090853,0.091447853,0.138763363,0.094026007,-0.344779665,-0.008341271,-0.139412141,-0.031377318,0.049097531,-0.077744987
Tylas_eduardi,-0.462365805,0.009238945,0.38645237,0.033272738,0.365474859,-0.015655003,0.263799379,-0.127561229,-0.055592405,0.012601628,0.290295964,-0.002153166,-0.364154268,0.051713752,-0.149449973,0.086223877,0.147586175,0.076416684,-0.344374993,-0.005925478,-0.157230222,-0.031810722,0.07955892,-0.086362026
Tyrannus_tyrannus,-0.505678631,0.007008409,0.34650971,0.073430913,0.309174512,-0.019082343,0.238729597,-0.154368754,-0.012843137,0.010610595,0.29863107,0.012059158,-0.358762955,0.054454692,-0.094346508,0.080786696,0.199530189,0.090975825,-0.358028946,-0.003553006,-0.145656078,-0.043924525,0.082741176,-0.108397661
Upucerthia_jelskii,-0.549464006,-0.021064334,0.368414544,0.027682288,0.321353017,-0.013343675,0.204535219,-0.071432246,0.019886449,0.003669214,0.29100015,0.008332677,-0.366273614,0.033794733,-0.054783405,0.056979709,0.21054867,0.046930592,-0.378524311,-0.011680938,-0.137904214,-0.012950189,0.071211502,-0.046917831
Upupa_epops,-0.618431541,-0.003991694,0.341067493,0.02767903,0.311955556,-0.02983485,0.264340583,-0.089878988,0.080323301,0.008350484,0.204886191,0.003994338,-0.392527263,0.043524673,-0.026531884,0.056686688,0.13536023,0.046517852,-0.388995123,0.003373481,-0.063989232,-0.012187747,0.152541688,-0.054233267
Vermivora_celata,-0.489453784,0.003273997,0.417517781,0.052623799,0.369785781,-0.017756869,0.224876551,-0.130373721,-0.037247468,0.005955305,0.26758957,-0.0027572,-0.348700505,0.040050289,-0.113830155,0.074148802,0.140219909,0.092630233,-0.340884836,-0.001805593,-0.142790895,-0.028102405,0.052918051,-0.087886636
Vestiaria_coccinea,-0.561031337,-0.100602326,0.364154185,-0.005862675,0.314657816,-0.044556119,0.206131883,-0.087774718,0.046959279,0.04576822,0.253636882,-0.009108953,-0.369473288,0.048677461,-0.031892861,0.11513357,0.192383133,0.074667764,-0.384808186,-0.012578434,-0.118952868,0.016542748,0.088235365,-0.040306539
Vidua_fischeri,-0.487629966,-0.068297513,0.453649108,0.085479152,0.237587128,-0.066317187,0.116185902,-0.189876612,-0.009320496,0.06747146,0.282887622,0.038569917,-0.300335391,0.054291219,-0.014220836,0.151722834,0.274072022,0.172083745,-0.355445749,-0.06657626,-0.18723443,-0.065124963,-0.010194915,-0.113425793
Vini_kuhlii,-0.502049038,-0.081265512,0.368281765,0.040716049,0.347924918,-0.019976077,0.194211509,-0.148085444,0.011893227,0.068649962,0.257341138,0.039075222,-0.312853382,0.102737772,-0.03215591,0.151598739,0.169653083,0.109672403,-0.357943267,-0.001031772,-0.170398508,-0.085914518,0.026094466,-0.176176824
Vultur_gryphus,-0.45405017,-0.060858383,0.425606763,0.03087962,0.401338255,-0.016982679,0.184986773,-0.12258116,-0.023340436,0.031642928,0.267793086,0.010384326,-0.352194941,0.09204166,-0.101115572,0.088970741,0.140042097,0.084424036,-0.349680883,9.08E-04,-0.166284133,-0.055636358,0.026899162,-0.083193153
Xanthocephalus_xanthocephalus,-0.497525505,-0.01111281,0.424356317,0.054650913,0.33559684,-0.03049261,0.162498325,-0.148302848,-0.015917962,0.010275955,0.278429697,0.037796171,-0.324477251,0.039645627,-0.063124157,0.095421927,0.19367486,0.129466813,-0.349688168,-0.031787042,-0.15967726,-0.051522318,0.015854262,-0.094039778
Xenicus_gilviventris,-0.419416947,0.00682063,0.403318029,0.018030481,0.386316056,-0.027698633,0.27725658,-0.101985099,-0.10046004,0.023831161,0.327979693,-0.007153832,-0.367925953,0.038490799,-0.198671831,0.072138891,0.153319128,0.048558276,-0.337622876,-0.004311574,-0.19061468,-0.020438221,0.06652284,-0.046282881
Xenops_minutus,-0.512893842,0.042956064,0.357858287,0.085591186,0.302306471,-7.79E-04,0.211157056,-0.123331013,1.10E-04,-0.0237901,0.306081436,0.038135787,-0.36141163,0.04831582,-0.073970695,0.054201462,0.226478465,0.061077247,-0.371348584,-0.012410034,-0.15387748,-0.066375188,0.069510962,-0.103592607
Xiphocolaptes_albicollis,-0.558149763,-0.002011514,0.382429113,0.029635299,0.348397211,-0.005566168,0.236890389,-0.107864941,0.031323659,-7.33E-04,0.22552688,0.003802305,-0.373084923,0.051126454,-0.064502117,0.072523158,0.128067992,0.059583762,-0.36799266,3.69E-04,-0.097475375,-0.027423019,0.108569595,-0.073440812
Xiphorhynchus_guttatus,-0.482776784,0.006726596,0.362877925,0.028943235,0.354676786,-0.015453623,0.258002947,-0.094444954,-0.039970118,0.009952072,0.313724977,0.002680056,-0.37477367,0.039805114,-0.135095672,0.055675695,0.179587754,0.047455471,-0.359168284,3.64E-04,-0.159923235,-0.018979286,0.082837373,-0.062724416
Yuhina_flavicollis,-0.459158254,0.002610888,0.404162654,0.042542872,0.372499778,-0.019128734,0.259098066,-0.124990941,-0.062480037,0.020920747,0.286666015,-0.009956542,-0.356626729,0.051348229,-0.150984652,0.082999804,0.139989563,0.073927811,-0.338450421,-0.001328683,-0.161240303,-0.032082878,0.06652432,-0.086862574
Zosterops_flavifrons,-0.456788738,0.012225707,0.416523631,0.039935931,0.3676389,-0.025340566,0.251847258,-0.096141595,-0.066415438,0.018825439,0.298454511,-0.00711695,-0.359362863,0.03523395,-0.149862802,0.058303289,0.158867654,0.060978793,-0.346446533,-0.00502147,-0.174429638,-0.028382514,0.059974058,-0.063500012
